Nomor Peserta,Nilai Akademik,Nilai Portofolio,Essay
109715,60,80,79
106316,93,68,80
108623,94,86,95
105190,92,64,70
109526,62,95,99
101116,91,69,72
101683,76,70,73
105968,66,84,80
107798,70,78,65
109311,82,77,80
107029,74,86,89
102561,95,95,66
109199,63,80,85
105342,98,84,96
102323,82,98,63
104302,97,63,81
103430,76,91,66
101536,93,90,66
108968,80,65,88
107537,99,98,98
108905,94,82,68
104234,92,89,80
108319,93,89,76
101857,91,65,60
103467,81,72,99
103324,60,68,65
109859,82,74,82
101860,77,100,74
103276,60,78,98
108160,97,89,72
103635,68,98,75
105403,93,86,82
108586,81,78,63
108451,97,70,78
102563,92,85,71
106378,76,62,70
105086,77,90,77
109261,86,94,74
108280,65,85,97
105713,82,66,79
105113,64,99,88
107628,69,94,84
106984,81,63,81
108803,81,72,62
107110,85,76,67
105526,75,80,65
103405,93,93,99
104342,84,71,68
109780,65,88,94
100664,66,85,72
101806,73,99,90
108958,87,79,62
107480,72,98,78
109845,62,88,77
102843,80,90,67
104352,60,71,95
104314,79,72,72
103598,95,92,80
103143,82,87,61
106175,79,77,67
103107,61,74,75
105259,90,63,89
103286,95,61,64
102239,72,74,72
105914,85,97,67
103613,77,63,67
107207,76,86,72
108112,75,97,64
101570,85,76,70
100833,75,84,91
100389,100,67,73
108998,87,70,84
101353,70,87,83
102508,68,78,70
108717,84,67,81
106226,80,74,100
102330,75,71,66
105074,90,93,80
101863,85,100,64
101196,96,71,91
101759,69,75,91
105872,91,73,99
103386,95,74,88
103569,69,62,76
103450,69,98,61
103392,76,75,92
104288,99,73,62
109373,73,100,89
109783,93,70,70
104004,100,92,84
102776,93,99,68
103566,79,99,90
106958,72,81,85
108128,69,81,69
104139,76,81,68
103728,95,100,63
108561,65,99,97
108440,97,80,73
106728,93,72,91
109377,95,75,81
106978,65,99,60
100229,86,63,63
109553,89,72,66
108551,92,65,72
106816,72,98,84
101288,95,84,75
104952,64,95,64
106096,65,91,69
103607,85,79,89
109603,85,87,89
104397,63,76,86
107383,87,71,64
109584,85,100,87
104805,78,84,89
108381,70,79,76
102785,86,80,74
100613,80,100,64
106651,92,65,69
101550,72,70,74
100029,77,82,71
101865,89,90,83
106305,69,95,84
101514,65,99,81
107838,62,77,61
109111,61,63,92
105481,95,97,72
106919,79,95,60
102439,99,62,91
109712,80,64,96
104676,97,96,87
105476,71,80,64
105497,78,80,98
101569,94,89,94
105981,85,75,63
104353,78,78,79
108563,69,96,98
106234,87,61,96
106259,83,95,79
104675,61,72,64
104598,79,60,85
106658,66,69,81
106256,88,74,95
109363,88,94,96
108200,89,74,89
105157,91,68,78
102700,76,65,61
103140,97,93,86
100074,99,65,89
102927,96,95,84
100233,91,67,62
109668,61,96,87
100094,84,79,89
100949,94,94,71
109217,96,75,60
105112,71,89,68
106205,87,83,87
108952,91,89,68
108313,100,86,98
104757,60,67,76
103134,63,82,73
108484,62,81,95
107948,62,97,87
102393,77,65,83
103785,72,89,75
108801,99,88,68
101969,83,82,77
108394,66,61,76
109519,82,64,84
108119,74,82,74
101568,60,64,76
107467,80,72,68
106584,96,71,83
101997,92,99,81
106014,96,90,70
104557,78,83,93
107556,95,74,92
105805,85,89,97
102652,90,87,98
108798,91,69,75
106385,75,90,72
101277,84,67,77
102472,82,73,71
104658,62,90,96
103793,83,77,86
104459,93,63,86
107748,68,74,97
106892,75,84,82
104489,79,76,66
102128,74,91,80
108970,98,60,71
109663,97,96,100
103942,95,97,61
107769,71,66,85
109775,98,70,68
100980,88,64,64
108270,95,89,65
108191,91,83,62
104770,77,60,83
105065,74,88,72
103994,100,88,80
103020,95,70,100
108577,97,62,71
101965,91,88,83
100333,94,80,60
105175,91,93,86
102584,79,65,85
105728,79,71,96
104161,97,77,89
101650,83,71,81
109359,72,83,70
107048,76,78,76
103778,93,97,85
102865,90,75,61
107844,87,100,69
104416,98,65,66
108671,63,96,66
102986,82,94,71
107163,61,78,61
105426,74,64,67
102566,87,80,80
104619,60,62,95
100450,69,79,99
104067,95,62,62
109048,74,90,95
102972,92,93,61
108207,86,69,71
103541,72,71,76
102155,74,66,90
107502,79,74,76
108162,89,78,78
109706,77,65,97
100559,66,88,71
108140,93,92,85
104128,73,62,84
109406,82,97,85
109818,60,95,86
103730,82,63,77
105111,74,70,82
102892,96,87,74
105415,65,89,64
108647,70,63,79
103309,63,89,71
105815,64,64,91
102120,90,93,65
107318,65,88,97
108825,71,67,63
104500,73,60,93
106866,72,71,90
101185,67,71,62
109802,65,82,98
107826,70,96,84
106098,90,71,74
102366,63,79,61
105788,94,74,80
105338,61,96,81
103065,76,83,67
102810,99,97,82
103049,77,78,85
107222,67,90,64
105085,78,94,76
107577,81,61,99
105706,82,97,82
108959,90,75,100
102437,64,98,100
108000,91,92,100
101663,63,91,61
100454,69,79,68
105562,69,75,68
107939,94,69,67
101758,98,67,88
109525,90,100,100
107128,72,87,98
103588,68,63,64
100579,84,87,80
107607,96,79,95
107392,69,83,67
103028,66,63,73
106822,68,73,79
106683,77,64,92
108257,69,77,69
105236,61,68,90
105410,96,82,97
102196,60,64,73
102535,74,64,90
107221,87,96,61
107636,86,83,72
100167,94,81,64
105971,65,85,85
108262,67,87,87
100584,78,97,69
101281,75,69,68
104925,89,60,95
100645,98,86,84
106257,76,67,93
108195,63,80,69
106565,65,60,64
109552,97,86,77
108805,86,79,62
103540,94,80,81
105973,93,65,71
100868,84,95,94
106634,94,65,88
106117,70,94,89
107449,62,98,95
108711,61,80,80
108404,60,81,63
103299,71,88,90
102384,67,80,88
105409,95,64,97
105385,77,89,86
103618,100,60,80
104088,68,96,95
109354,97,67,79
108171,92,84,89
102432,61,94,94
101368,64,77,90
109424,77,93,88
100031,88,63,75
101178,91,60,96
108512,77,100,70
100187,96,74,65
108351,60,66,79
109277,79,82,62
108636,85,65,66
103215,89,64,60
109571,67,90,90
105024,86,79,64
103515,66,99,60
102283,91,75,82
108693,63,85,83
105107,64,93,70
106972,61,81,66
109419,72,74,92
107420,68,61,63
102820,93,100,96
101943,93,60,93
106392,89,72,92
107966,89,100,66
107684,82,64,65
108475,85,66,97
100552,89,73,75
104349,63,91,95
107741,87,90,85
108224,100,67,79
109273,73,96,61
100684,86,82,84
101143,84,78,81
107551,94,69,94
104003,85,96,74
102149,97,87,62
102445,91,78,67
101780,75,95,97
105456,82,82,83
105116,93,78,98
104659,71,98,91
100428,98,65,61
109461,98,87,99
100724,77,62,77
102836,88,74,73
103852,80,85,90
107776,96,61,95
107123,68,91,82
104291,65,95,79
109748,90,81,88
104077,62,92,66
108137,80,67,61
105207,84,70,65
107452,73,69,71
106548,79,87,84
104329,93,92,86
102760,98,74,61
100294,88,93,97
105020,76,67,92
107762,79,97,71
100223,96,97,78
104156,75,75,84
102808,97,95,64
105271,98,78,67
101076,70,73,92
102722,79,94,75
103863,69,75,61
100235,73,83,84
109231,69,91,97
102276,89,75,77
100599,61,98,91
102679,79,95,91
102902,92,70,68
103677,94,83,61
108530,90,63,60
102622,96,95,89
109357,86,62,61
106920,100,78,85
100129,60,97,62
102938,77,95,78
107052,91,73,80
109813,83,87,99
103189,92,60,93
101426,77,83,73
104729,67,82,91
106770,67,75,64
101049,76,82,100
102690,90,73,95
100815,90,78,94
105021,94,84,83
106293,85,92,90
108444,78,97,63
102803,69,89,73
107049,78,88,87
108528,80,85,92
100524,72,65,61
101721,75,99,63
103068,81,97,94
107367,98,76,96
102287,81,95,71
106328,71,88,99
104246,65,67,82
109787,81,62,77
100255,82,84,88
105924,86,91,99
106401,77,69,62
103339,68,100,85
101439,77,81,76
108938,81,62,83
102946,62,89,64
109197,89,80,72
106885,85,94,67
102077,79,74,83
102238,92,64,84
101444,72,88,77
105899,98,95,88
102860,77,94,65
100195,89,64,82
106945,64,81,76
102185,82,93,62
108854,74,75,65
104678,96,77,82
101064,76,94,79
103726,75,94,80
102931,91,96,98
103900,77,82,78
104281,60,72,69
108984,75,86,83
100221,62,92,63
102821,89,62,66
104695,99,92,72
105694,94,93,69
101626,73,69,86
104868,90,67,69
104596,63,83,71
102703,93,67,65
108546,95,71,60
104593,79,82,67
102790,64,95,81
109618,71,84,69
106217,97,69,88
106561,74,81,76
101298,72,83,80
101382,98,83,100
109509,88,84,90
107296,80,66,74
107591,92,80,100
101019,66,96,80
103660,74,92,61
104573,97,79,88
103571,62,60,71
109092,69,64,97
100040,87,81,62
109722,89,91,93
105279,94,67,84
106222,65,72,64
102896,84,77,96
106373,70,89,88
104664,72,63,65
100843,64,90,89
104379,93,86,83
105926,96,83,97
108330,96,93,67
100780,89,77,74
101011,98,78,92
104595,70,89,94
103265,95,62,63
106185,94,80,100
104890,72,81,66
108934,81,96,96
104466,66,89,93
105227,91,64,65
102487,72,90,64
105614,62,62,80
101430,83,68,94
108603,84,72,92
104802,70,66,83
100310,71,85,80
106209,100,96,72
105233,64,83,84
102039,94,60,74
102386,77,61,74
108914,64,86,82
100884,86,68,66
108620,100,78,96
108950,67,78,80
102089,62,73,68
109856,94,67,80
108871,93,97,68
109597,80,63,62
108292,89,80,95
100066,62,62,73
102885,74,76,72
100568,70,74,82
107594,72,72,64
101098,86,100,100
103374,99,78,92
107710,74,79,65
100878,90,62,68
102806,63,64,60
103884,74,83,88
106723,81,82,84
103092,96,72,80
104705,65,99,71
105404,100,61,61
104578,76,78,85
100025,67,78,97
106079,80,63,92
105098,79,81,71
108172,62,99,65
104350,92,68,76
105953,95,61,100
101275,78,97,72
109871,77,92,83
102727,62,78,85
106887,69,91,100
109958,66,94,61
106893,81,96,85
107465,67,94,82
109253,81,75,61
108213,69,80,73
109800,85,77,81
107495,78,99,98
103279,67,62,95
107211,74,73,92
102301,64,96,75
102755,88,72,67
106429,79,94,69
101986,69,89,69
104440,87,79,85
103568,80,69,87
106928,62,87,84
107944,73,65,94
103182,92,97,84
109648,75,83,75
106432,65,84,62
100186,72,70,64
108800,97,70,67
105094,65,68,85
103593,90,63,74
101647,67,76,89
101690,80,88,81
108730,79,98,72
100354,94,85,78
101812,86,96,71
106186,99,68,97
107297,71,90,71
109309,78,70,61
107188,77,96,75
100399,60,81,76
108464,64,99,87
102233,76,88,73
100825,85,95,99
100749,93,93,91
100372,88,87,96
104645,94,88,69
101369,77,61,99
105191,67,90,77
101200,60,90,68
109649,68,74,96
107986,80,61,94
102012,61,92,67
104357,97,70,95
100515,87,86,85
102010,75,100,71
104007,69,73,94
101274,84,70,83
109224,68,81,99
100278,85,83,77
108713,95,72,81
109924,87,95,86
104643,94,89,71
101921,61,76,94
107125,68,69,62
105521,75,72,69
109840,84,74,96
101092,68,73,61
103936,77,88,69
102244,99,70,71
109170,80,86,80
105759,66,88,65
106917,96,60,96
103459,78,87,79
109819,86,67,67
109392,75,65,95
100561,67,71,66
109161,61,61,93
103370,88,80,84
109874,76,91,63
107326,89,89,85
101643,72,68,77
102005,93,92,100
107886,61,87,72
104588,89,92,71
101742,90,90,68
108133,77,70,89
104428,65,87,84
102359,81,64,88
106633,65,70,92
104074,84,84,79
108510,75,96,68
103877,99,60,85
106980,100,85,76
107404,83,64,72
107295,81,66,95
109789,82,86,99
107791,100,65,95
109212,92,91,89
107430,69,76,74
100794,100,78,73
104331,88,69,70
102061,88,100,76
106985,70,88,63
105708,81,62,81
108557,71,90,90
104636,79,86,87
100798,75,68,99
103494,69,81,70
100790,84,86,92
104218,79,87,69
100057,74,99,86
105389,96,67,89
100386,91,63,80
101024,66,96,88
108479,97,95,84
101261,89,84,92
100844,96,77,71
102383,97,85,64
105709,88,86,71
109574,76,95,87
104000,65,82,100
105466,78,76,73
104170,77,71,60
102601,93,83,96
108425,86,60,96
108340,83,82,71
102000,76,73,81
104481,81,62,72
105579,81,95,89
102104,86,61,84
106156,86,60,70
102254,64,81,83
103203,98,70,62
106966,73,66,91
102583,69,90,98
107555,66,96,88
102274,95,93,96
106825,72,65,82
103407,65,75,64
109713,91,94,68
106963,88,69,66
104779,78,88,74
104973,85,97,80
102634,88,82,62
105332,95,63,79
106456,75,62,64
107027,91,84,66
108115,95,66,100
105499,88,65,80
102653,91,62,93
101841,71,74,85
102977,85,66,60
101858,78,64,69
100600,92,73,86
109315,95,78,81
105949,86,94,73
100361,90,82,76
101558,64,91,85
107753,74,96,70
105565,65,89,65
107550,92,65,70
101488,60,92,88
107025,64,87,78
102769,81,98,81
103383,80,98,96
104965,99,81,75
107259,74,87,62
101366,65,86,69
105581,72,87,79
105129,63,88,100
109730,89,82,99
102333,93,85,89
103963,97,93,67
107251,78,66,71
108780,69,88,83
100503,96,74,68
103805,63,68,83
107946,65,99,64
100978,68,74,60
102570,69,70,86
106897,77,95,80
107797,98,79,60
100324,83,93,77
108661,63,75,91
109810,99,76,65
105925,63,66,67
101451,65,76,97
103549,71,77,97
100322,96,89,80
108496,75,84,80
101385,90,91,90
105673,60,95,75
104080,76,96,98
103232,93,74,88
109955,67,70,81
102477,77,88,85
100028,97,67,75
101054,98,86,95
108729,95,99,72
100789,77,89,83
103109,75,72,100
105792,85,96,97
107927,68,72,71
102545,75,96,77
101082,96,61,84
109349,95,77,72
103394,94,95,87
106924,61,93,92
100722,95,88,66
107764,88,89,100
103271,87,84,82
101062,62,86,72
103242,74,93,81
102910,84,68,60
102129,84,81,88
105244,79,78,95
108149,65,68,61
105494,95,77,77
100010,95,79,85
109609,93,62,75
109014,86,99,73
108346,72,79,81
106016,86,97,62
109476,75,73,98
104370,100,87,74
109184,97,76,80
109366,75,77,83
106759,95,74,94
107386,81,83,98
102018,89,86,68
102834,82,88,82
105976,98,83,67
105669,63,96,61
103747,85,61,68
102758,75,83,88
105951,85,73,87
108583,63,99,94
106189,80,71,89
107900,83,74,90
104063,63,61,69
103775,83,77,76
100378,93,69,100
105822,63,76,89
106360,69,71,85
103509,90,71,93
105970,75,98,61
105247,60,66,93
108261,75,65,78
106108,99,88,88
107926,86,69,100
107508,84,99,78
102874,86,96,66
105793,62,69,95
105335,69,64,69
106296,94,83,84
103714,92,99,62
102598,72,92,87
108071,81,73,62
105566,62,92,75
107399,89,63,62
104207,68,89,71
107060,80,77,87
108356,92,84,95
109812,88,68,75
102686,95,64,96
105812,60,67,83
103901,70,90,73
106997,63,79,69
103029,61,71,79
105143,85,64,82
103612,72,63,97
108591,70,62,96
105370,82,69,75
103413,89,77,90
102574,70,88,73
104274,63,92,64
108807,92,90,62
105942,96,95,82
103518,69,64,82
103400,93,80,71
100890,95,96,82
104120,65,90,89
103667,90,89,96
107348,93,96,94
101953,65,96,92
104297,88,84,92
106504,69,69,84
106657,97,74,86
102731,90,64,83
100750,91,75,100
104737,61,69,78
102939,78,91,63
100567,63,87,84
103255,65,79,78
109862,77,97,85
100252,98,79,91
109207,87,77,72
103924,67,70,91
102763,100,74,92
103345,91,87,68
104561,92,78,67
100620,93,65,86
107724,86,64,74
107487,90,100,90
108919,84,94,100
104404,99,65,70
103678,77,69,71
108796,77,93,68
104735,93,80,77
109183,65,100,93
109925,66,83,95
103438,99,75,92
100262,88,67,70
103639,80,98,74
102421,61,84,64
105643,77,83,60
106520,67,65,97
108549,96,72,94
107800,81,80,80
106896,100,72,65
109421,80,88,75
102482,70,95,73
102800,67,81,66
106198,68,65,63
101215,81,98,100
107794,82,77,73
102817,75,61,73
103845,85,72,67
101164,93,68,86
103866,95,63,92
104541,98,96,98
104839,90,73,86
105038,73,83,72
108913,82,67,83
109716,95,99,62
103892,69,90,79
108032,87,96,79
101213,90,68,87
104668,72,70,69
100298,74,65,96
102712,94,99,78
109913,94,62,92
105757,72,79,77
100100,93,63,65
104455,71,84,90
101616,87,70,90
102556,82,82,61
106525,96,61,69
105893,62,79,94
106087,86,88,72
108821,62,89,68
108194,60,93,98
109030,75,82,86
104372,80,67,71
109393,85,68,64
103198,75,89,65
104386,84,79,93
108904,63,82,84
107445,68,68,72
106464,80,67,89
109531,63,60,60
105712,79,88,87
108249,92,65,65
105334,66,79,100
100038,76,67,78
103661,67,98,94
104623,83,100,77
102223,80,85,73
108334,62,65,81
101091,91,95,97
100498,86,84,70
107331,66,70,63
100203,73,69,77
106286,90,96,95
100136,98,81,72
106463,97,76,62
100809,93,96,77
107036,83,76,88
106594,64,66,76
106106,68,85,64
101327,76,94,92
105873,61,63,77
102875,76,82,67
104203,98,89,78
106531,64,84,66
106190,86,93,62
105504,71,95,78
100655,65,84,98
104869,98,98,76
103071,90,71,98
101764,84,95,83
105642,71,84,85
100862,77,67,83
104976,97,96,79
109759,65,71,91
105986,86,60,90
106075,85,96,61
104921,73,65,93
104116,80,69,84
109657,64,65,82
106967,75,74,93
107589,95,82,79
101926,100,98,90
101326,62,93,86
101586,67,95,94
101706,70,68,80
102298,87,91,96
108403,73,62,77
103670,72,96,76
106968,95,80,87
102537,71,79,85
103715,60,90,94
103160,96,69,95
102237,90,80,98
105718,66,93,66
107483,91,99,90
107930,99,94,77
106844,61,86,73
100590,77,78,62
101552,94,96,86
105799,61,95,84
102191,98,70,88
101849,76,71,68
109239,72,65,96
107978,60,88,72
100979,82,96,97
103505,92,71,65
104758,76,98,61
108521,87,76,100
102169,94,95,78
106546,84,80,81
107625,94,94,60
109082,62,72,76
104775,90,63,99
103853,90,98,91
106701,65,67,97
107447,84,71,84
106122,66,81,87
102249,73,81,97
107979,77,74,73
100582,97,71,88
109868,78,61,93
100575,79,72,61
105212,62,83,82
108909,83,65,73
100649,77,97,74
109254,92,72,96
101130,93,78,85
102608,78,84,92
103734,93,80,66
106591,68,76,77
106622,72,75,99
102240,61,74,64
109650,89,97,86
103462,72,96,90
101236,60,83,68
103497,93,95,74
101864,86,80,86
104860,99,70,77
100143,90,67,80
104604,83,99,88
103243,100,81,63
109279,82,61,60
101707,72,70,72
105260,62,89,79
109203,85,87,80
105766,76,95,69
104774,93,92,100
106798,80,67,63
100964,74,98,91
105595,65,82,73
104016,91,100,83
102957,76,80,78
101505,60,64,67
104307,82,82,82
101615,78,96,82
100577,95,92,62
102937,88,60,65
102530,71,79,75
100943,98,76,67
106717,69,69,93
107668,61,63,86
106654,75,76,82
100159,95,75,94
100367,80,77,88
102215,86,72,64
105588,72,94,99
105883,75,84,69
103428,65,60,76
106891,81,92,86
101848,88,68,97
103888,98,95,98
106000,67,75,64
103692,79,94,71
102278,66,97,78
104253,72,84,92
104217,69,80,83
103275,86,83,76
101395,80,78,73
108535,98,65,63
108017,96,62,72
109087,91,81,67
103581,80,96,88
107208,76,87,86
107507,92,71,87
108888,87,72,68
102981,72,100,97
107561,91,73,89
105916,98,86,97
101106,96,93,97
105956,83,72,75
107045,78,98,93
109247,86,78,66
102930,73,87,67
108531,90,65,67
100089,75,70,96
105674,62,91,80
105915,71,61,100
101162,64,86,80
107055,67,81,93
106611,77,83,95
108490,79,81,82
104175,60,75,73
108393,88,96,63
106060,96,61,70
105192,99,82,92
106884,75,67,60
108893,94,69,68
109940,66,68,95
100540,95,72,62
103837,68,87,70
108328,73,63,91
109599,75,81,79
109501,75,73,79
102509,87,98,95
100842,79,96,66
100677,60,95,79
106155,70,61,98
102996,70,76,77
100803,92,70,86
100141,64,73,62
107162,63,68,84
106684,100,65,85
106051,69,100,100
106570,60,79,80
106783,95,94,70
107614,88,91,78
101697,90,98,97
105848,77,78,67
102094,65,66,64
103894,93,74,93
100893,65,91,67
101722,84,92,62
102058,81,91,88
108962,73,77,85
108508,83,60,85
101747,94,80,82
100939,89,70,89
106037,71,78,86
103498,71,95,84
103623,81,91,79
103896,87,89,92
101408,62,92,83
104264,67,74,72
100882,75,76,92
104618,60,92,74
105680,90,88,88
105123,98,74,99
101095,72,99,85
109790,76,84,69
107964,89,76,72
103148,83,81,73
102900,67,71,97
103629,64,97,87
109107,91,94,68
109266,92,93,100
106422,63,82,93
101165,97,98,60
104690,74,76,75
107006,62,96,98
103263,76,60,95
109989,91,86,79
101545,83,73,96
105267,85,85,98
107219,87,74,93
102110,89,91,99
107100,83,92,73
103761,72,85,96
108426,97,67,60
104861,100,72,100
109872,99,76,70
108892,72,100,99
105584,95,65,100
103099,60,81,78
100248,90,86,98
102083,77,69,63
101224,88,68,95
100533,69,65,97
105463,62,88,74
103522,95,78,78
104249,70,88,77
103366,88,96,65
109426,62,86,69
104295,68,64,75
103104,76,97,70
106042,86,64,98
100508,78,67,90
102642,96,62,65
104513,80,70,71
100383,73,99,82
106477,73,89,83
105844,74,68,85
103768,92,85,81
108214,71,98,67
101845,68,76,77
107014,100,75,90
101193,94,63,70
107094,97,80,61
104780,95,90,69
109672,100,86,68
106425,70,78,65
108654,83,67,70
104334,98,88,96
102242,64,99,89
103247,86,79,92
107583,67,90,93
103220,86,61,73
102741,85,81,81
102335,80,94,86
103320,91,65,68
104819,62,64,89
101714,64,94,62
100922,90,86,83
108047,88,83,62
109839,73,99,81
103078,85,65,87
101843,89,90,85
108038,78,84,60
100898,82,93,79
105455,64,88,63
102975,92,68,95
102101,99,92,62
104674,77,85,63
101473,62,68,97
102452,88,69,61
100625,87,86,69
106419,74,66,92
100925,80,83,98
108117,92,91,86
102734,84,88,63
106535,71,75,99
100595,74,64,91
102708,74,91,98
102992,96,81,96
102936,68,73,88
106103,85,84,64
100760,83,92,69
104038,100,84,100
102822,69,64,76
104290,100,86,74
103385,85,96,100
101962,70,79,86
105533,75,62,91
109290,100,81,79
109528,99,65,80
102361,98,90,71
108866,64,64,70
100848,93,86,81
108216,70,90,67
101123,94,75,60
105932,62,71,74
107440,64,85,71
108502,96,98,68
109361,94,69,88
106450,94,84,74
108527,78,85,98
104359,65,63,83
107147,87,86,62
109998,79,94,97
100992,76,83,99
105934,95,91,98
106876,98,62,72
103827,88,68,99
105320,71,71,66
104159,60,94,72
108988,78,95,98
102086,97,69,72
107936,98,73,63
105239,74,99,76
107111,71,74,84
109031,97,67,92
107395,70,75,100
101648,83,95,63
102978,67,89,75
109115,83,62,96
100807,84,78,75
100480,77,92,67
106430,76,71,67
105469,88,92,86
104977,81,66,66
103202,78,69,86
104571,71,98,80
106153,84,71,88
104313,85,96,78
106775,86,92,91
102067,98,81,72
107569,75,79,88
109338,97,86,66
108376,93,85,90
101899,81,100,100
108983,73,99,69
102135,90,92,73
101919,80,65,93
107429,90,86,62
104237,87,85,80
107877,94,92,86
100732,89,77,89
100128,62,64,95
108637,71,65,83
108766,87,96,73
102826,94,77,63
104850,61,72,86
108668,69,72,98
100024,82,61,95
105846,83,97,91
109504,84,60,89
106637,63,83,83
101279,93,66,87
107661,84,70,75
109921,87,69,74
105451,72,81,63
109153,99,87,72
108884,86,76,80
105199,97,98,74
108391,91,87,72
106588,98,98,78
106402,88,74,70
107928,96,70,67
102906,79,89,74
106737,65,97,67
100305,67,87,82
105748,75,88,87
107066,94,82,66
103207,73,99,82
106070,84,80,85
102560,79,92,70
107133,71,72,94
104366,94,89,73
107545,84,63,73
106868,81,71,89
108602,82,82,67
109384,93,69,60
102030,99,88,100
108900,92,77,90
107903,78,82,88
108799,76,66,79
105936,65,75,78
101741,91,99,99
101686,80,79,79
108819,87,86,64
109901,81,83,91
101175,66,75,80
100532,83,80,100
100263,99,90,68
103795,91,93,70
100342,68,60,81
102220,95,75,68
108481,87,91,95
102745,95,88,91
105508,61,67,63
104205,98,89,69
103157,94,73,81
102869,88,86,86
103939,96,98,69
102740,82,64,99
103344,69,95,65
104740,91,93,74
105895,85,69,76
107169,62,66,79
103058,65,97,62
109950,91,95,76
101470,89,74,62
100541,100,78,69
107736,84,91,99
103675,90,73,67
103478,80,65,92
107530,73,79,83
101459,94,73,99
106243,85,87,72
102616,65,84,72
105939,92,93,95
107078,64,64,72
109834,95,72,100
105839,83,87,68
101180,62,73,93
102699,78,74,89
101103,70,61,92
102414,87,66,70
103156,88,83,84
102163,82,66,89
107272,97,96,60
103758,93,63,64
101289,69,63,83
107987,80,63,76
106834,87,98,76
105884,95,64,65
102663,65,90,62
102683,87,70,75
100787,70,66,87
103673,97,98,64
109659,97,91,96
103060,93,92,89
107756,83,100,78
102368,95,84,95
108427,96,85,89
101959,68,86,97
104912,71,89,85
105920,73,65,76
102491,73,72,99
107716,81,63,70
106244,91,79,83
109986,76,96,63
103235,63,61,64
105771,84,65,67
109280,97,75,86
101900,81,72,60
101639,81,68,79
108400,71,98,88
102989,73,91,91
105740,92,66,66
104755,67,67,99
107738,71,99,97
108026,99,73,60
104389,100,68,91
106572,62,81,81
105101,70,66,75
101633,83,71,74
108543,91,69,81
107825,98,93,83
101632,92,72,83
108685,90,96,71
103620,60,62,99
109992,72,87,64
103926,81,87,92
106230,71,96,61
105634,88,75,85
100002,70,98,79
108067,83,100,75
103605,73,81,69
106976,60,91,100
101701,73,68,74
105313,76,94,70
106304,88,68,80
105994,81,62,69
107787,72,76,65
104857,97,100,79
103010,77,71,68
101257,97,70,75
100804,93,72,75
106302,65,78,80
106556,69,85,70
106339,83,64,98
108987,80,61,70
100256,87,65,99
109474,89,62,71
105656,83,62,95
102377,88,99,94
103682,94,78,75
106668,60,76,93
107361,79,77,69
103477,100,80,78
104419,87,74,91
106025,94,80,93
101198,74,93,90
101415,86,69,66
101445,76,68,73
105503,86,84,68
105794,63,85,67
106852,92,94,94
101831,67,91,84
104268,95,95,63
106038,93,78,81
101087,83,65,63
107623,95,83,85
102403,63,93,95
101912,98,90,99
103018,60,94,98
104183,98,89,61
108890,100,72,78
109994,67,67,98
105529,86,64,83
104590,78,60,92
102402,72,60,71
109455,66,98,93
102105,93,69,89
107343,68,80,87
106436,96,68,95
101010,85,66,79
100837,65,80,95
108737,87,61,73
108749,84,64,90
105292,78,88,71
104376,91,61,73
109081,93,79,81
101606,93,90,63
107908,86,62,90
105700,91,76,86
105433,74,74,95
102451,72,82,66
105665,95,76,61
103406,84,71,92
101046,68,74,78
107693,69,80,93
104635,99,91,77
103719,71,70,61
103911,72,100,69
105326,77,74,64
103803,95,98,99
101720,92,71,93
101498,60,73,68
103389,71,60,66
102864,79,100,68
103889,84,67,83
105349,71,72,60
108976,88,61,67
103977,77,78,76
104975,64,63,73
101048,82,62,73
105806,82,82,94
102095,61,86,81
109345,61,78,92
108308,68,94,97
106751,83,69,87
104559,76,63,69
101350,98,72,85
103341,82,98,74
108941,71,89,63
102724,88,81,73
108544,95,61,78
109611,72,86,72
100759,63,91,93
104095,72,87,99
108613,62,68,77
101154,71,77,89
104923,68,84,61
100314,61,66,68
109436,79,66,90
101743,96,86,81
100430,90,71,93
103938,79,83,85
106202,79,72,98
100402,95,91,85
102042,67,91,60
108408,70,76,64
107241,88,99,99
108822,95,89,70
100588,63,83,85
103584,69,96,93
109937,78,85,64
109149,65,85,86
106279,86,97,89
109213,75,77,72
109258,82,78,63
107731,73,82,99
103835,77,62,90
107621,94,97,82
109383,74,86,70
101422,70,69,93
104392,63,100,76
100734,68,61,61
107757,87,87,98
103762,61,95,75
107261,99,72,94
104085,78,66,84
100197,68,76,76
104479,60,79,68
101184,72,100,62
105636,71,91,74
101197,70,62,67
108814,66,74,81
104563,82,72,65
100619,67,68,61
106263,72,84,97
106736,80,73,70
107069,89,69,92
105869,96,98,68
100788,63,78,66
104504,67,69,69
105607,73,95,89
104166,78,62,72
104065,84,100,78
105734,93,83,87
108663,94,96,80
107266,81,72,64
106462,95,94,71
100220,88,88,76
103145,98,73,99
103815,87,96,64
107233,90,70,98
102031,87,75,75
109473,61,96,88
103439,68,98,81
100605,85,90,82
103351,89,81,67
106719,75,63,95
107129,63,72,77
104091,83,78,65
102459,91,77,76
109112,96,90,84
103191,81,98,93
105683,81,80,78
107615,62,77,72
102531,91,92,76
105591,68,64,69
108307,65,95,94
102450,72,82,92
105144,96,63,85
109705,70,99,85
108580,98,87,91
106194,100,81,96
100895,71,99,91
108028,89,81,72
105625,97,78,72
103239,100,83,78
100088,69,75,99
103655,84,85,70
108043,99,74,66
108177,93,92,85
